418,Буйволятина тушеная,0.0,24.4,16.9,250.0
419,Букатини,71.0,12.0,1.2,350.0
420,Букет гарни,26.0,12.4,6.5,259.0
421,Буковый орех,33.5,6.2,50.0,576.0
422,Булгур,57.6,12.3,1.3,342.0
423,Булгур Yelli с белыми грибами,64.0,14.0,2.0,330.0
424,Булгур Готово! с овощами,67.0,13.0,1.5,330.0
425,Булгур Мистраль,73.4,14.2,1.1,343.0
426,Булгур приготовленный,14.1,3.1,0.2,83.0
427,Булочка к чаю,51.0,7.2,6.2,317.0
428,Булочка Калорийная,62.4,7.3,9.6,363.0
429,Булочка отрубная,43.9,7.8,1.8,220.0
430,Булочка Столичная,52.8,8.4,2.2,270.0
431,Булочки 8 злаков,43.7,13.9,5.3,277.0
432,Булочки Бургундские,55.0,0.7,1.7,266.0
433,Булочки Бутербродные с кунжутом,59.5,9.6,4.2,320.0
434,Булочки для гамбургеров,52.0,7.0,4.0,272.0
435,Булочки для хот-догов,60.6,8.7,7.5,339.0
436,Булочки пшеничные с кунжутом Коломенское,55.0,8.0,5.0,300.0
437,Булочки сдобные,55.5,7.9,9.4,339.0
438,Булочки сдобные с кардамоном Коломенское,62.0,8.0,7.0,340.0
439,Бульмени Горячая штучка С говядиной и свининой,19.0,14.5,9.5,220.0
440,Бульмени Горячая штучка Со сливочным маслом,19.0,14.5,10.0,224.0
441,Бульон говяжий,0.0,0.6,0.2,4.0
442,Бульон грибной,0.0,0.5,0.1,3.0
443,Бульон куриный,0.3,2.0,0.5,15.0
444,Бульон куриный крепкий домашний,3.5,2.5,1.2,36.0
445,Бульон куриный постный,0.0,0.1,0.0,1.0
446,Бульон овощной,0.9,0.2,0.1,5.0
447,Бульон рыбный,0.0,0.4,0.0,2.0
448,Бульонный кубик,4.0,2.0,2.0,40.0
449,Бумбу,11.3,1.0,0.8,61.0
450,Бурбон,0.4,0.0,0.0,235.0
451,Бутанику кадзукири,24.2,3.2,5.1,156.0
452,Бутанику рёри,3.4,16.6,22.2,280.0
453,Бычки в томатном соусе,0.0,17.5,2.0,88.0
454,Бычок,0.0,17.5,2.0,88.0
455,Бычьи яйца,0.1,13.0,20.0,230.0
456,Валериана,0.0,0.0,0.0,0.0
457,Валуи,1.1,3.7,1.7,29.0
458,Ванилин,12.7,0.1,0.1,288.0
459,Ваниль,12.5,1.2,0.1,287.0
460,Ванильная эссенция,12.6,0.1,0.1,288.0
461,Ванильный порошок,12.5,1.2,0.1,287.0
462,Варенец 2.5%,4.0,2.8,2.5,50.0
463,Варенец Останкинский 2.5%,4.2,2.8,2.5,51.0
464,Вареники от Ильиной с вишней,18.7,7.6,0.0,105.0
465,Вареники от Ильиной с картофелем,18.5,4.4,3.7,125.0
466,Вареники от Ильиной с клубникой,17.6,7.9,0.0,205.0
467,Вареники от Ильиной с творогом,17.0,12.0,4.2,154.0
468,Вареники от Ильиной с черникой,18.7,7.6,0.0,105.0
469,Вареники Хвалынские с картошкой и грибами,32.0,6.0,3.6,184.0
470,Варенье из абрикосов,62.0,0.0,0.0,236.0
471,Варенье из айвы,70.6,0.4,0.2,273.0
472,Варенье из апельсинов,70.0,2.6,0.5,245.0
473,Варенье из брусники,64.6,0.2,0.1,244.0
474,Варенье из вишни,64.0,0.0,0.0,256.0
475,Варенье из груши,70.8,0.3,0.2,273.0
476,Варенье из дыни,44.7,0.3,0.1,197.0
477,Варенье из земляники,58.0,0.3,0.1,219.0
478,Варенье из инжира,62.0,0.0,0.0,236.0
479,Варенье из кабачков,48.9,0.3,0.1,196.0
480,Варенье из клубники,74.0,0.3,0.1,285.0
481,Варенье из лимонов,60.0,0.0,0.0,240.0
482,Варенье из малины,70.4,0.6,0.2,273.0
483,Варенье из мандаринов,75.9,0.7,0.2,294.0
484,Варенье из облепихи,34.4,0.7,3.7,165.0
485,Варенье из одуванчиков,48.0,0.6,0.1,191.0
486,Варенье из персиков,66.8,0.5,0.0,258.0
487,Варенье из ревеня,82.4,0.5,0.5,314.0
488,Варенье из сливы,74.2,0.4,0.3,288.0
489,Варенье из тёрна,62.0,0.0,0.0,248.0
490,Варенье из черники,56.1,0.4,0.2,214.0
491,Варенье из чёрной смородины,72.9,0.6,0.1,284.0
492,Варенье из черноплодной рябины,74.8,0.4,0.0,387.0
493,Варенье из яблок,68.2,0.4,0.3,265.0
494,Васаби игай-яки,11.5,4.5,8.0,136.0
495,Васаби Сэн Сой Премиум,40.0,0.0,9.0,241.0
496,Ватрушка с творожной начинкой,46.1,10.0,12.1,331.0
497,Вафли MyProtein Wafers,31.0,35.8,21.5,466.0
498,Вафли венские с карамелью,53.3,8.1,19.4,424.0
499,Вафли венские со взбитыми сливками,50.5,4.8,23.3,489.0
500,Вафли ВкусВилл с какао,61.0,6.0,30.0,538.0
501,Вафли Леди Джем со вкусом вишни,82.0,3.0,1.0,330.0
502,Вафли с жирной начинкой,64.7,3.4,30.2,539.0
503,Вафли с фруктовой начинкой,80.9,3.2,2.8,350.0
504,Вафли Сдобная особа домашние с изюмом,55.8,7.9,21.7,452.0
505,Вафли Сдобная особа домашние сахарные,54.4,8.2,23.1,459.0
506,Вафли Сдобная особа мягкие с суфле классические,52.2,5.5,23.9,446.0
507,Вафли Сдобная особа мягкие с суфле со вкусом пломбира,52.2,5.5,23.9,446.0
508,Вафли Яшкино с карамельной начинкой,67.9,6.0,15.2,430.0
509,Венерка,3.6,14.7,1.0,86.0
510,Верблюжатина,0.0,18.9,9.4,160.0
511,Верблюжатина вареная,0.0,29.8,12.4,230.0
512,Верблюжатина жареная,0.0,33.3,16.5,281.0
513,Верблюжатина тушеная,0.0,24.3,12.1,205.0
514,Вермишель Lorenzo суповая,72.0,10.0,1.0,340.0
515,Вермишель Makfa яичная длинная,69.6,11.3,2.1,342.0
516,Вермишель Myllyn Paras,71.5,10.4,1.1,344.0
517,Вермишель SanBonsai из чёрного риса,78.0,7.3,0.9,349.0
518,Вермишель Бефстроганов соевая,8.9,48.9,2.3,254.0
519,Вермишель Роллтон на домашнем бульоне с говядиной,56.7,8.7,21.1,452.0
520,Вермишель Роллтон №21,71.5,10.4,1.1,344.0
521,Вермишелька Heinz звездочки Любопышки,78.6,10.3,1.3,367.0
522,Вермут,15.9,0.0,0.0,158.0
523,Вермут Cinzano Bianco белый,18.0,0.0,0.0,155.0
524,Вермут Cinzano Rose розовый,14.5,0.0,0.0,141.0
525,Вермут Martini,17.0,0.0,0.0,145.0
526,Вермут Martini Bianco белый,17.0,0.0,0.0,145.0
527,Вермут Martini Extra Dry сухой,2.5,0.0,0.0,110.0
528,Вермут Martini Rose розовый,16.0,0.0,0.0,140.0
529,Вермут Martini Rosso красный,15.0,0.0,0.0,138.0
530,Вермут Perlino Bianco белый,14.0,0.0,0.0,139.0
531,Вермут Perlino Rosso красный,14.0,0.0,0.0,139.0
532,Ветчина,0.0,14.0,24.0,270.0
533,Ветчина DAK Датская,1.0,18.0,4.0,112.0
534,Ветчина в форме,0.0,22.6,20.9,278.0
535,Ветчина Велком Говяжья вареная,0.0,19.0,5.5,130.0
536,Ветчина Велком из окорока вареная,0.0,18.0,6.0,130.0
537,Ветчина Венеция из мяса индеек,2.6,13.2,5.4,112.0
538,Ветчина ВкусВилл из индейки с травами,0.0,20.8,2.6,109.0
539,Ветчина Вязанка с индейкой,0.0,13.0,4.0,90.0
540,Ветчина Дымов с окороком,4.0,10.0,3.0,83.0
541,Ветчина Знаменские деликатесы по Швейцарскому рецепту,3.0,18.0,3.0,110.0
542,Ветчина из индейки обезжиренная,2.0,15.0,1.0,77.0
543,Ветчина Империя Вкуса из индейки,7.0,11.0,3.0,99.0
544,Ветчина Останкино Мраморная вареная,0.0,11.0,20.0,224.0
545,Ветчина Останкино нежная из индейки,5.0,10.0,10.0,154.0
546,Ветчина Останкино нежная из свиного окорока,3.0,8.0,13.0,166.0
547,Ветчина Папа может с индейкой,0.0,13.0,3.0,100.0
548,Ветчина Пармская,0.1,24.4,22.5,300.0
549,Ветчина Рублёвский Для завтрака из свинины,0.0,12.0,15.0,183.0
550,Ветчина Самокат Свиная премиум,3.5,6.0,37.0,370.0
551,Вешенки маринованные Steinhauer,0.0,1.0,1.5,23.0
552,Вешенки свежие,6.5,2.5,0.3,38.0
553,Вигна,18.8,3.0,0.4,90.0
554,Визига,6.0,1.2,0.1,28.0
555,Винегрет овощной готовый,8.8,1.8,3.7,75.0
556,Винегрет особый готовый,15.9,6.3,18.8,218.0
557,Винный камень,0.0,0.0,0.0,0.0
558,Вино Asti Mondoro белое полусладкое игристое,9.0,0.0,0.0,78.0
559,Вино Riunite D'Oro белое полусладкое игристое,6.0,0.0,0.0,69.0
560,Вино Riunite Lambrusco Emilia красное полусладкое игристое,6.0,0.0,0.0,69.0
561,Вино Riunite Lambrusco Rose розовое полусладкое игристое,6.0,0.0,0.0,69.0
562,Вино белое десертное 16%,16.0,0.5,0.0,153.0
563,Вино белое Мускат,5.0,0.0,0.0,82.0
564,Вино белое Рислинг,4.0,0.0,0.0,80.0
565,Вино белое Совиньон,2.0,0.0,0.0,81.0
566,Вино белое столовое 11%,0.2,0.2,0.0,65.0
567,Вино белое сухое,0.6,0.1,0.0,66.0
568,Вино белое Херес,3.0,0.0,0.0,126.0
569,Вино красное Божоле Нуво,0.0,2.5,0.0,95.0
570,Вино красное Бургундское,4.0,0.0,0.0,86.0
571,Вино красное десертное,20.0,0.5,0.0,172.0
572,Вино красное Кагор,16.0,0.0,0.0,147.0
573,Вино красное Киндзмараули,20.0,0.5,0.0,172.0
574,Вино красное Кьянти,2.7,0.1,0.0,84.0
575,Вино красное столовое 12%,0.2,0.3,0.0,71.0
576,Вино красное сухое,0.3,0.2,0.0,68.0
577,Вино красное Хванчкара,3.0,0.1,0.0,83.0
578,Вино медовое,21.3,0.0,0.0,71.0
579,Виноград,16.8,0.6,0.2,65.0
580,Виноград белый Дамские пальчики,13.5,0.6,0.2,60.0
581,Виноград белый кишмиш,17.2,0.7,0.2,69.0
582,Виноград фиолетовый ранний,16.8,0.6,0.2,65.0
583,Виноградный компот,19.7,0.5,0.0,77.0
584,Виноградный сок,14.0,0.3,0.0,54.0
585,Виски,0.4,0.0,0.0,235.0
586,Вишнёвый компот,24.0,0.3,0.2,99.0
587,Вишнёвый нектар,12.0,0.1,0.0,50.0
588,Вишнёвый сок,10.2,0.7,0.0,47.0
589,Вишня,11.3,0.8,0.5,52.0
590,Вишня 4 сезона без косточки,10.7,0.8,0.2,50.0
591,Вишня Hortex без косточки,9.9,0.9,0.4,49.0
592,Вишня вяленая,73.0,1.5,0.0,290.0
593,Вишня замороженная,11.0,0.9,0.4,46.0
594,Вишня консервированная,10.6,0.8,0.2,45.0
595,Вишня сушеная,73.0,1.5,0.0,290.0
596,Вобла вяленая,0.0,46.4,5.5,235.0
597,Вобла копчёная,0.0,31.1,6.3,181.0
598,Вобла свежая,0.0,18.0,2.8,97.0
599,Вода,0.0,0.0,0.0,0.0
600,Вода минеральная,0.0,0.0,0.0,0.0
601,Вода содовая,0.0,0.0,0.0,0.0
602,Водка,0.1,0.0,0.0,235.0
603,Водка анисовая,0.5,0.1,0.1,225.0
604,Водоросли бурые,8.3,1.7,0.6,43.0
605,Водоросли зелёные,5.0,1.5,0.0,25.0
606,Водоросли красные,5.0,1.5,0.0,25.0
607,Водоросль вакаме,8.6,3.0,0.6,45.0
608,Водоросль далс,5.0,1.5,0.0,25.0
609,Водоросль ирландский мох (карраген),11.0,1.5,0.2,49.0
610,Водоросль кантен,6.3,0.5,0.0,26.0
611,Водоросль комбу,10.0,8.3,8.3,77.0
612,Водоросль лиму,4.3,1.7,0.2,25.0
613,Водоросль нори,41.0,46.1,0.1,349.0
614,Водоросль порфира,4.8,5.8,0.3,35.0
615,Водоросль спирулина,9.9,4.2,2.5,79.0
616,Водоросль ульва,3.8,1.9,0.0,25.0
617,Водоросль уми будо,4.8,1.5,0.4,25.0
618,Водоросль фукус,8.6,3.0,0.6,35.0
619,Воздушный рис,89.8,6.3,0.5,402.0
620,Волован,35.9,7.9,29.9,435.0
621,Газированный напиток Байкал Черноголовка,10.0,0.0,0.0,40.0
622,Газированный напиток Золото Саян Черноголовка,9.0,0.0,0.0,40.0
623,Газированный напиток Тархун Черноголовка,10.0,0.0,0.0,40.0
624,Галангал (корень),15.7,1.8,0.7,80.0
625,Галангал сушеный,58.3,9.1,5.9,347.0
626,Галеты Nordic из овса с брусникой,61.0,9.0,14.0,420.0
627,Галеты Любятово классические,76.0,11.1,1.2,365.0
628,Ганаш,52.5,4.9,34.5,542.0
629,Ганаш белый,48.9,3.9,37.2,547.0
630,Ганаш шоколадный,52.5,4.9,34.5,542.0
631,Гарам масала,45.0,15.0,15.0,379.0
632,"Гарнир Националь бурый рис, киноа и семена льна",68.6,9.3,8.2,385.0
633,"Гарнир Националь рис, киноа, тыква",67.3,10.6,8.6,389.0
634,Гвоздика,27.0,6.0,20.1,323.0
635,Гёдза VICI с говядиной,23.9,8.5,6.7,194.0
636,Гёдза VICI с уткой,23.2,8.9,4.0,168.0
637,Гейнер BSN True-Mass,45.5,33.1,11.0,434.0
638,Гейнер BSN True-Mass 1200,71.9,16.1,5.2,397.0
639,Гейнер CytoSport Cyto Gainer,49.3,36.0,3.0,367.0
640,Гейнер CytoSport Monster Mass,47.3,33.3,11.3,427.0
641,Гейнер Dymatize Elite Mass Gainer,51.3,36.7,4.0,400.0
642,Гейнер Dymatize Elite Mega Gainer,63.6,21.4,5.7,393.0
643,Гейнер Dymatize Mega Gainer,71.2,24.0,5.6,432.0
644,Гейнер Dymatize Super Mass Gainer,75.4,15.6,2.4,383.0
645,Гейнер Gaspari Real Mass,76.9,15.4,1.1,378.0
646,Гейнер IronMaxx Titan V.2.0,63.0,24.3,2.0,388.0
647,Гейнер Max Power Big Muscle,75.6,13.9,0.5,368.0
648,Гейнер Muscletech 100% Premium Mass Gainer,75.7,14.5,0.8,254.0
649,Гейнер Muscletech Mass Tech Hardcore Pro,68.3,23.3,1.5,379.0
650,Гейнер Muscletech Mass Tech Performance,69.0,25.0,3.5,392.0
651,Гейнер Optimum Pro Complex Gainer,53.5,37.7,5.0,409.0
652,Гейнер Optimum Serious Mass,76.0,15.0,1.0,374.0
653,Гейнер Performance Amino Gainer,51.7,30.8,4.2,362.0
654,Гейнер Performance Turbo Mass Gainer,62.9,21.3,2.6,360.0
